filename,labels_gt,labels,pass,score
006770,cow,cow,1,1.0
003139,chair|dining table|person,chair|dining table|person,1,1.0
003825,chair|person,person,0,0.9
005105,car|person,car|person,1,1.0
006489,person,person,1,1.0
005375,person|tv,person|tv,1,1.0
009038,bus,bus|car|person,0,0.8052631578947368
003485,person,dining table|person,0,0.9
009225,chair,chair,1,1.0
004862,chair|potted plant,chair|dining table|potted plant,0,0.9
002548,car,car,1,1.0
000182,person,person|sofa,0,0.9
001525,car,car,1,1.0
000341,bus|car|person,car|person,0,0.9
008648,motorbike|person,motorbike|person,1,1.0
002712,bottle|person,bottle|dining table|person,0,0.9
007426,bird,bird,1,1.0
005339,cow,cow,1,1.0
002121,person|sheep,person|sheep,1,1.0
006308,cat|tv,tv,0,0.9
000681,bird,bird,1,1.0
005725,chair|person,person|potted plant,0,0.8052631578947368
005898,chair|dining table|person|sofa|tv,chair|dining table|person|sofa|tv,1,1.0
007402,sheep,sheep,1,1.0
008579,motorbike|person,motorbike|person,1,1.0
003944,bottle|person|sofa,bottle|person|sofa,1,1.0
006875,horse|person,horse|person,1,1.0
001213,bicycle,bicycle,1,1.0
001720,bottle|dining table|person,bottle|chair|dining table|person,0,0.9
002421,horse|person,horse|person,1,1.0
001698,boat,boat|car,0,0.9
009672,cat,cat,1,1.0
001984,dog,dog,1,1.0
000691,chair,chair|sofa,0,0.9
002950,bottle|person,bottle|person,1,1.0
003206,chair|person,person,0,0.9
009838,aeroplane,aeroplane,1,1.0
008590,boat,boat,1,1.0
002303,cat,cat,1,1.0
000638,cat,cat,1,1.0
002624,dining table|person,chair|dining table|person,0,0.9
008089,bottle|cat,cat,0,0.9
004751,train,train,1,1.0
005113,bird,bird,1,1.0
000015,bicycle,bicycle,1,1.0
007026,aeroplane,aeroplane,1,1.0
006653,car,car,1,1.0
000604,horse|person,horse|person,1,1.0
002031,horse|person,horse|person,1,1.0
009074,horse|person,horse|person,1,1.0
008641,dog|person,dog|person,1,1.0
007917,person,person,1,1.0
009582,dining table,bottle,0,0.8052631578947368
000202,bottle|person,bottle|person,1,1.0
004901,cow,cow,1,1.0
007195,person|train,person|train,1,1.0
000027,person,person,1,1.0
002081,chair|tv,tv,0,0.9
008623,motorbike|person,motorbike|person,1,1.0
006960,cat,cat,1,1.0
009701,car,car,1,1.0
007471,person,chair|person,0,0.9
000059,person|tv,person,0,0.9
006537,dog,dog,1,1.0
004861,bird,bird,1,1.0
004026,car,car,1,1.0
005627,car|chair,car,0,0.9
002905,person|tv,person|tv,1,1.0
008030,car,car,1,1.0
001131,dog,dog,1,1.0
008798,bus,bus,1,1.0
001745,bird,bird,1,1.0
002825,bird,bird,1,1.0
003125,dog,dog,1,1.0
001549,dog|tv,chair|dog|tv,0,0.9
002608,tv,tv,1,1.0
004435,person,person,1,1.0
006853,car,car,1,1.0
009635,sofa,,0,0.9
003672,dog,dog|sofa,0,0.9
005835,car|dog|person,dog|person,0,0.9
006265,cat,cat|person,0,0.9
008922,chair|person|sofa,chair|person|sofa,1,1.0
008609,car,car,1,1.0
000422,dog,dog|person,0,0.9
001417,horse|person,horse|person,1,1.0
006774,cat|chair|tv,cat|tv,0,0.9
005949,cat,cat,1,1.0
004864,motorbike|person,motorbike|person,1,1.0
001562,dog,dog,1,1.0
009372,train,train,1,1.0
006785,car,car,1,1.0
006253,cat|dog,cat|dog,1,1.0
001223,aeroplane,aeroplane,1,1.0
006928,dog,dog,1,1.0
002789,car|cow|person,cow|person,0,0.9
004513,bird,bird,1,1.0
005241,dog,dog,1,1.0
009633,bottle|person,person,0,0.9
008201,dog,dog,1,1.0
005151,dining table|person,person,0,0.9
004980,cow,cow,1,1.0
002464,dog,dog,1,1.0
009922,dog,dog,1,1.0
002414,sofa,sofa,1,1.0
006226,dining table|person,dining table|person,1,1.0
009310,cat|chair|tv,cat|tv,0,0.9
006804,person,person,1,1.0
008981,bird,bird,1,1.0
001139,chair,chair|dining table,0,0.9
002971,aeroplane|person,person|potted plant,0,0.8052631578947368
000179,boat,boat,1,1.0
007966,person,person,1,1.0
004835,bicycle|person,bicycle|person,1,1.0
006273,dog|person,chair|dog|person,0,0.9
004049,person,person,1,1.0
001305,aeroplane,aeroplane,1,1.0
008561,tv,tv,1,1.0
005560,bicycle|person,bicycle|motorbike|person,0,0.9
002887,potted plant|sofa,chair|person|sofa,0,0.7157894736842105
000985,car,car,1,1.0
008369,boat|person,boat|person,1,1.0
008276,car|person,person,0,0.9
005180,chair|potted plant,chair|person|potted plant,0,0.9
006889,boat,boat,1,1.0
004893,person|potted plant,chair|person|potted plant,0,0.9
008634,person,person,1,1.0
009145,motorbike|person,motorbike|person,1,1.0
008278,boat|person,boat|person,1,1.0
005080,cow,cow,1,1.0
006454,car,car,1,1.0
007226,train,train,1,1.0
001462,cat,cat,1,1.0
009610,person,bottle|person,0,0.9
009875,cat,cat|chair,0,0.9
002205,cat,cat,1,1.0
006032,bicycle|person,bicycle|person,1,1.0
001819,horse|person,horse|person,1,1.0
006715,train,train,1,1.0
000708,bird,bird,1,1.0
008259,car|dog|horse|person,car|horse|person,0,0.9
001542,cat,cat|chair|person,0,0.8052631578947368
007155,aeroplane,aeroplane,1,1.0
005035,car|person,car|person,1,1.0
008525,cat|tv,tv,0,0.9
008136,car,car,1,1.0
007404,bottle|person,person,0,0.9
002581,chair,chair,1,1.0
008356,dog,dog,1,1.0
002225,boat,boat,1,1.0
007076,sheep,sheep,1,1.0
003179,car|person,car|horse|person,0,0.9
004575,sofa,sofa,1,1.0
004663,train,train,1,1.0
005382,boat,boat,1,1.0
007630,bird,bird,1,1.0
004820,chair,chair|sofa,0,0.9
009390,bird,bird,1,1.0
004225,boat,boat,1,1.0
003631,car|person,car|person,1,1.0
002341,dog|person,dog|person,1,1.0
008818,person,boat|person,0,0.9
008820,boat|person,boat|person,1,1.0
004614,bird,bird,1,1.0
009722,horse|person,horse|person,1,1.0
008941,dining table|person,chair|dining table|person,0,0.9
009010,chair,chair|tv,0,0.9
000719,bus|person,bus|car|person,0,0.9
006937,potted plant|sofa,potted plant,0,0.9
005684,dog,person,0,0.8052631578947368
007837,aeroplane,aeroplane,1,1.0
001222,car|chair|person,car|person,0,0.9
008548,car|person,car|person,1,1.0
005043,aeroplane,aeroplane,1,1.0
001476,car|motorbike|person,motorbike|person,0,0.9
007755,person,person,1,1.0
007771,train,train,1,1.0
001886,person,person,1,1.0
002562,car|person,car|person,1,1.0
002631,bicycle|person,bicycle|person,1,1.0
006081,chair|dining table,chair|dining table,1,1.0
000683,person,chair|person,0,0.9
006926,person,bottle|person,0,0.9
007231,dog,dog,1,1.0
008334,sheep,sheep,1,1.0
008265,person,person,1,1.0
005279,chair,,0,0.9
008630,bus,bus,1,1.0
002907,chair,tv,0,0.8052631578947368
002551,person,chair|dining table|person,0,0.8052631578947368
003626,potted plant,potted plant,1,1.0
001573,cat,cat,1,1.0
006517,person,person,1,1.0
005357,car|person,car|person,1,1.0
000375,boat,boat|person,0,0.9
001313,cat,cat|dog,0,0.9
001804,car,car,1,1.0
005335,cow,cow,1,1.0
000511,train,train,1,1.0
007380,cow,sheep,0,0.8052631578947368
000736,car,car,1,1.0
005870,bus|person,bus|person,1,1.0
007220,chair|person,chair|person,1,1.0
007852,train,train,1,1.0
008545,boat,boat,1,1.0
002243,dog,cat|dog,0,0.9
005435,motorbike,,0,0.9
003198,cat|person,cat|person,1,1.0
002395,boat,boat,1,1.0
007783,bottle|motorbike|person,motorbike|person,0,0.9
006992,bus,bus,1,1.0
004029,cat|dog|sofa,cat|chair|person|sofa,0,0.7157894736842105
008131,person,chair|person,0,0.9
003776,bottle|tv,tv,0,0.9
001921,bottle|person,person,0,0.9
003637,train,train,1,1.0
009451,sheep,sheep,1,1.0
008887,chair|tv,chair|tv,1,1.0
005495,bird,bird,1,1.0
007802,dog,dog,1,1.0
008507,bicycle,bicycle,1,1.0
008928,person,person,1,1.0
000870,person,dining table|person,0,0.9
007978,motorbike|person,motorbike|person,1,1.0
009793,boat,boat,1,1.0
005002,bottle|person,bottle|dining table,0,0.8052631578947368
006651,aeroplane,aeroplane|car,0,0.9
000447,bottle|person,bottle|person,1,1.0
008283,car,car,1,1.0
005587,tv,chair|tv,0,0.9
001128,cat,cat,1,1.0
005846,bird,bird|person,0,0.9
005426,dog,dog,1,1.0
006613,motorbike|person,motorbike,0,0.9
003241,sheep,sheep,1,1.0
002286,dog,dog,1,1.0
004975,cat,cat,1,1.0
006191,train,train,1,1.0
006298,bus,bus,1,1.0
001939,horse,horse,1,1.0
007253,horse,horse|person,0,0.9
008054,dog,dog,1,1.0
001959,bird,bird,1,1.0
005703,chair|dog|person|potted plant,cat|dog|person|potted plant,0,0.8052631578947368
001208,cat,cat,1,1.0
002175,boat,boat,1,1.0
001419,chair|person,chair|person,1,1.0
000569,bird,bird,1,1.0
000313,car,car,1,1.0
006402,bottle,bottle|potted plant,0,0.9
002892,bird,bird,1,1.0
006775,bicycle|person,bicycle|person,1,1.0
006608,bicycle|person,bicycle|person,1,1.0
002570,person,cat|person,0,0.9
004299,boat|person,boat|person,1,1.0
002851,aeroplane,aeroplane,1,1.0
008689,motorbike|person,car|motorbike|person,0,0.9
006015,bicycle,bicycle|person,0,0.9
009156,car,car,1,1.0
002832,person|train,person|train,1,1.0
003624,potted plant,chair|potted plant,0,0.9
000135,car,car,1,1.0
005211,bicycle,bicycle,1,1.0
001505,aeroplane,aeroplane,1,1.0
004157,dog,dog,1,1.0
003067,bottle,bottle,1,1.0
000942,person|train,person|train,1,1.0
005707,motorbike,bicycle|person,0,0.7157894736842105
003446,bottle,bottle,1,1.0
000852,bird,bird,1,1.0
008481,car|chair,,0,0.8052631578947368
006054,bird,bird,1,1.0
006075,tv,chair|tv,0,0.9
009170,cow,cow,1,1.0
008227,motorbike,motorbike|person,0,0.9
005060,person,chair|dining table|person,0,0.8052631578947368
000701,person,person,1,1.0
009321,car,car,1,1.0
006620,bicycle|person,bicycle|person,1,1.0
004492,car|horse,car,0,0.9
006746,person,chair|person,0,0.9
000650,potted plant,potted plant,1,1.0
008070,person,person,1,1.0
002344,person,person,1,1.0
005802,bird,bird,1,1.0
001923,car|person,car|person,1,1.0
005341,person,person,1,1.0
008860,cat,cat,1,1.0
007112,car|person,car|person,1,1.0
007553,motorbike|person,motorbike|person,1,1.0
006403,dog|person,chair|dog|person,0,0.9
004664,tv,tv,1,1.0
005555,chair,chair,1,1.0
002203,dog|person,dog|person,1,1.0
006752,aeroplane,aeroplane,1,1.0
007994,person,person,1,1.0
005226,bottle|dining table|person,bottle|chair|dining table|person,0,0.9
002922,bird,bird,1,1.0
001835,cat,cat,1,1.0
009628,person,chair|person|sofa,0,0.8052631578947368
005808,person|tv,person|sofa|tv,0,0.9
007942,horse|person,horse|person,1,1.0
006157,bird|person,bird|person,1,1.0
009301,cow,cow,1,1.0
006544,bicycle|person,bicycle|person,1,1.0
009127,person,person,1,1.0
009055,chair,,0,0.9
005973,horse|person,horse|person,1,1.0
004350,bird,bird,1,1.0
009478,chair|person,chair|person,1,1.0
009522,cat,cat,1,1.0
002527,potted plant,potted plant,1,1.0
009453,bird,bird,1,1.0
003582,chair,chair|sofa,0,0.9
009009,chair,chair,1,1.0
006164,boat,boat,1,1.0
003526,chair,chair|sofa,0,0.9
000022,horse|person,horse|person,1,1.0
006051,aeroplane,aeroplane,1,1.0
007516,cow,cow,1,1.0
000521,aeroplane,aeroplane,1,1.0
005053,horse,horse,1,1.0
003778,cat|potted plant,cat|potted plant,1,1.0
003114,dog,dog,1,1.0
000053,cat,cat,1,1.0
007961,car|person,car|person,1,1.0
005149,dog,dog,1,1.0
008402,person,boat|person,0,0.9
005610,horse|person,horse|person,1,1.0
007501,car|person,car,0,0.9
002900,car,car,1,1.0
000368,person,person,1,1.0
007293,horse|person,horse|person,1,1.0
004617,sheep,sheep,1,1.0
007098,cat,cat,1,1.0
009054,bird,bird,1,1.0
004313,car,car,1,1.0
007557,bird,bird,1,1.0
001993,person,person|sofa,0,0.9
008600,chair,chair,1,1.0
008065,train,train,1,1.0
006837,sheep,,0,0.9
001496,bicycle|person,bicycle|person,1,1.0
008857,person,person,1,1.0
006122,horse|person,horse|person,1,1.0
002764,boat,boat,1,1.0
007542,cat,cat,1,1.0
003423,person,person,1,1.0
002754,aeroplane,aeroplane,1,1.0
003810,car|motorbike|person,motorbike|person,0,0.9
004238,person,person,1,1.0
004167,bus|person,bus|person,1,1.0
009572,dog,dog,1,1.0
000687,car|person,car|person,1,1.0
001527,boat,boat,1,1.0
001575,person,bus|car|person,0,0.8052631578947368
005504,train,train,1,1.0
001373,aeroplane,aeroplane,1,1.0
001381,cat,cat,1,1.0
009511,chair|person|tv,chair|person|tv,1,1.0
008039,chair|person|potted plant,person|potted plant,0,0.9
008787,cat,cat,1,1.0
009814,cat,cat,1,1.0
006126,chair|sofa,chair|sofa,1,1.0
009559,bicycle|person,bicycle|person,1,1.0
007459,car,car,1,1.0
007990,boat,boat,1,1.0
008264,bus|person,bus,0,0.9
009260,train,train,1,1.0
000558,boat,boat,1,1.0
003006,bus|car,bus|car|person,0,0.9
008846,cat|potted plant,cat|potted plant,1,1.0
003209,aeroplane,aeroplane,1,1.0
009601,car|person,car|person,1,1.0
005632,bicycle,bicycle,1,1.0
003523,car,car,1,1.0
009744,dog,dog|person,0,0.9
003353,car,car,1,1.0
001245,horse|person,horse|person,1,1.0
005095,train,person|train,0,0.9
009616,bird,bird,1,1.0
005857,potted plant,potted plant,1,1.0
002038,cat,cat,1,1.0
005227,person,person,1,1.0
000481,boat,boat,1,1.0
003358,bus,bus,1,1.0
007469,person,person,1,1.0
004803,horse|person,horse|person,1,1.0
005051,dog,dog,1,1.0
000068,bird,bird,1,1.0
009583,dog|person,dog|person,1,1.0
001803,train,train,1,1.0
001813,tv,sofa|tv,0,0.9
008935,cat,cat,1,1.0
006380,bottle|dining table|person,bottle|dining table|person,1,1.0
003914,sheep,sheep,1,1.0
006936,horse|person,horse|person,1,1.0
004478,car|person,car,0,0.9
009509,bicycle,bicycle|person,0,0.9
003043,train,car|train,0,0.9
000062,sheep,sheep,1,1.0
005235,tv,tv,1,1.0
000580,car,car,1,1.0
009139,motorbike|person,motorbike|person,1,1.0
007574,cat,cat,1,1.0
008694,car|motorbike|person,car|motorbike|person,1,1.0
007893,bird,bird,1,1.0
006334,bus|car|person,bus|car|person,1,1.0
002386,train,train,1,1.0
003619,bird|person,bird|person,1,1.0
000984,car|person,bus|car|person,0,0.9
003600,chair|person,chair|person,1,1.0
004317,person,person,1,1.0
003933,dog,dog,1,1.0
002521,train,train,1,1.0
001507,dog,dog,1,1.0
006656,person,person,1,1.0
005299,horse|person,horse|person,1,1.0
002686,motorbike|person,motorbike|person,1,1.0
001736,bus,bus,1,1.0
007593,motorbike|person,motorbike|person,1,1.0
005972,person,person,1,1.0
008143,car,car,1,1.0
002979,train,train,1,1.0
001697,cow,cow,1,1.0
001599,chair,chair|sofa,0,0.9
006050,chair|person,chair|person,1,1.0
003080,cat,cat,1,1.0
006494,cat,cat,1,1.0
008020,car,car,1,1.0
008210,dining table,chair|dining table,0,0.9
003191,person,person,1,1.0
009757,car,car,1,1.0
002032,train,train,1,1.0
004661,chair|person,person|sofa,0,0.8052631578947368
009084,chair|dog|motorbike,dog|motorbike,0,0.9
000465,car,car,1,1.0
000335,bottle,bottle,1,1.0
009850,motorbike|person,motorbike|person,1,1.0
006688,cat|tv,cat|tv,1,1.0
006861,bicycle|person|potted plant,bicycle|person|potted plant,1,1.0
006388,bus,bus,1,1.0
007377,boat,boat,1,1.0
005896,person,person,1,1.0
005546,car|person,car|person,1,1.0
003517,bus|car|person,bus|person,0,0.9
008025,dog,dog,1,1.0
006655,dog,dog,1,1.0
006574,person|tv,person,0,0.9
007761,car|person,car|person,1,1.0
004044,cat,cat,1,1.0
005376,aeroplane,boat,0,0.8052631578947368
001753,train,train,1,1.0
009146,bird,bird,1,1.0
001210,person,person|potted plant,0,0.9
003472,dog,dog|sofa,0,0.9
008286,sofa,sofa,1,1.0
007816,chair|person|sofa,chair|person|sofa|tv,0,0.9
004290,car,car,1,1.0
005443,car,car,1,1.0
007510,bus|car,bus|car,1,1.0
008719,person,dining table|person,0,0.9
003473,horse|person,horse|person,1,1.0
004302,bus,bus,1,1.0
007512,bird,bird,1,1.0
005717,car|dining table|person,chair|person,0,0.7157894736842105
006954,chair|person,person,0,0.9
000586,car|person,car|person,1,1.0
006192,bicycle|person,bicycle|person,1,1.0
009426,car,car,1,1.0
009057,cat,cat,1,1.0
005638,car|person,car|person,1,1.0
000255,dog,dog,1,1.0
003959,person,person,1,1.0
002424,car,car|train,0,0.9
005034,aeroplane,aeroplane,1,1.0
005681,bird,bird,1,1.0
004400,bird,bird,1,1.0
007587,horse,horse,1,1.0
000617,dining table|person,dining table|person,1,1.0
003348,car,car,1,1.0
006485,train,train,1,1.0
000204,tv,chair|tv,0,0.9
001701,car,car,1,1.0
002017,horse,horse,1,1.0
004620,chair|dog,dog,0,0.9
000781,person,person,1,1.0
000914,boat,boat,1,1.0
005913,dog,dog|sofa,0,0.9
000706,aeroplane,aeroplane,1,1.0
007658,bicycle|person,bicycle|person,1,1.0
000453,car|person,car,0,0.9
003096,sofa,sofa,1,1.0
007488,train,train,1,1.0
009812,dining table|person,person,0,0.9
004050,car,car,1,1.0
006271,dining table,chair|dining table,0,0.9
009544,cat,bottle|cat,0,0.9
003571,boat,boat,1,1.0
002840,car,car,1,1.0
009415,person,person,1,1.0
000655,motorbike|person,motorbike|person,1,1.0
007504,bottle,bottle,1,1.0
001551,chair|tv,chair|tv,1,1.0
006315,dog,dog,1,1.0
001403,bicycle|person,bicycle|person,1,1.0
