filename,labels_gt,labels,pass,score
003411,cow,horse,0,0.8052631578947368
004621,dog,dog,1,1.0
002242,bus|car|person,bus|car|person,1,1.0
006815,dog|sheep,dog|sheep,1,1.0
005463,train,train,1,1.0
007118,car|cow,car|horse|person,0,0.7157894736842105
002252,person|tv,person|tv,1,1.0
008853,cow,cow,1,1.0
002394,cat|person|tv,tv,0,0.8052631578947368
004407,horse,horse,1,1.0
005022,boat,boat,1,1.0
002623,cow,cow,1,1.0
003896,bird|person,bird|person,1,1.0
007412,horse|person,horse|person,1,1.0
009725,bicycle,bicycle,1,1.0
005774,motorbike|person,motorbike|person,1,1.0
006732,bottle|person,bottle|person,1,1.0
002309,bird,bird,1,1.0
002304,cat,cat,1,1.0
000106,bird,bird,1,1.0
003720,horse|person,horse|person,1,1.0
008325,person,person,1,1.0
007430,train,train,1,1.0
002719,boat|person,boat,0,0.9
001357,motorbike|person,motorbike|person,1,1.0
009731,bird,bird,1,1.0
006389,tv,tv,1,1.0
001380,potted plant,potted plant,1,1.0
002296,person,person,1,1.0
003153,dining table|person,person,0,0.9
000743,car|train,car|train,1,1.0
003428,train,train,1,1.0
007462,bird|sheep,sheep,0,0.9
008808,person,person,1,1.0
005252,dining table|person,dining table|person,1,1.0
007418,dog,dog,1,1.0
005010,dog,dog|sofa,0,0.9
002402,car|person,car|person,1,1.0
002897,person,bus|person|train,0,0.8052631578947368
002339,potted plant,potted plant,1,1.0
005580,cat,cat,1,1.0
002790,car|horse,car|horse|person,0,0.9
007725,bicycle|person,bicycle|person,1,1.0
008802,horse|person,horse|person,1,1.0
002857,bottle|person,bottle|person,1,1.0
008947,chair|potted plant|sofa|tv,chair|potted plant|sofa|tv,1,1.0
002205,cat,cat,1,1.0
009850,motorbike|person,motorbike|person,1,1.0
009301,cow,cow,1,1.0
005855,train,train,1,1.0
004097,car,car,1,1.0
004641,motorbike|person,motorbike|person,1,1.0
001538,person,bicycle|person,0,0.9
004821,car,car,1,1.0
003870,cat,cat,1,1.0
009672,cat,cat,1,1.0
009071,car,car,1,1.0
003201,cow,cow,1,1.0
004049,person,person,1,1.0
007391,dining table,chair|dining table,0,0.9
004233,cow,cow,1,1.0
007225,bottle,bottle,1,1.0
001033,bicycle|person,bicycle|person,1,1.0
007960,car,car,1,1.0
003607,car,car,1,1.0
005140,dining table|person,dining table|person,1,1.0
006114,cat,cat,1,1.0
006540,horse|person,horse|person,1,1.0
000558,boat,boat,1,1.0
003616,person,person,1,1.0
008656,dog,dog,1,1.0
003501,car|person,car|person,1,1.0
001546,tv,tv,1,1.0
001817,bus,bus,1,1.0
007794,dog,dog,1,1.0
003427,cat|person,cat|person,1,1.0
000119,cat,cat,1,1.0
004375,cow,cow,1,1.0
000527,bicycle|person,bicycle|person,1,1.0
001574,horse,horse,1,1.0
008934,bird,bird,1,1.0
007596,dog|sheep,dog|sheep,1,1.0
002489,sofa,sofa,1,1.0
007607,bicycle,bicycle,1,1.0
008183,horse|person,horse|person,1,1.0
005949,cat,cat,1,1.0
001659,bus,car,0,0.8052631578947368
009243,car,car,1,1.0
003812,cat,cat,1,1.0
001558,person,dining table|person,0,0.9
006232,aeroplane,aeroplane,1,1.0
004661,chair|person,person|sofa,0,0.8052631578947368
000166,horse|person,horse|person,1,1.0
000627,sheep,sheep,1,1.0
008304,cow,cow,1,1.0
007156,bus,bus|person,0,0.9
009928,chair|potted plant,chair|dining table|potted plant,0,0.9
000314,chair|dining table|sofa,chair|dining table|sofa,1,1.0
005180,chair|potted plant,chair|potted plant,1,1.0
009948,bicycle|person,bicycle|person,1,1.0
004596,car,car,1,1.0
004266,horse|person,horse|person,1,1.0
003903,person,person,1,1.0
008165,train,train,1,1.0
006121,car,car,1,1.0
005597,chair|dining table,chair|dining table,1,1.0
009207,person,person,1,1.0
004099,bus|person,bus|person,1,1.0
007851,cow,cow,1,1.0
008746,bird,bird,1,1.0
000371,boat,boat,1,1.0
005141,cow|person,cow|person,1,1.0
006271,dining table,chair|dining table,0,0.9
007198,bird,bird|sheep,0,0.9
001417,horse|person,horse|person,1,1.0
009335,car,car,1,1.0
006431,motorbike|person,motorbike|person,1,1.0
002905,person|tv,person|tv,1,1.0
008729,chair,,0,0.9
005238,aeroplane,aeroplane,1,1.0
001228,cat|person,person,0,0.9
004335,car,car,1,1.0
007822,person,person,1,1.0
007531,person,chair|dining table|person,0,0.8052631578947368
004465,dog|person|sofa,dog|person|sofa,1,1.0
007209,dog,dog,1,1.0
008243,bird,bird,1,1.0
003680,horse|person,horse|person,1,1.0
007609,horse|person,horse|person,1,1.0
007990,boat,boat,1,1.0
008577,person,person,1,1.0
009341,car,car,1,1.0
000493,person,person|potted plant,0,0.9
006110,boat,boat,1,1.0
002828,horse,horse,1,1.0
004103,horse|person,horse|person,1,1.0
009057,cat,cat,1,1.0
006013,bus|train,bus,0,0.9
000287,person,person,1,1.0
007904,person,person,1,1.0
003431,bottle|person,bottle|person,1,1.0
006287,person|sofa,person|sofa,1,1.0
005523,car|person,car|person,1,1.0
007645,motorbike|person,motorbike|person,1,1.0
006563,person,person|sofa,0,0.9
001243,person,person,1,1.0
003977,dog,dog,1,1.0
008408,car,car,1,1.0
006801,cat,cat,1,1.0
005053,horse,horse,1,1.0
007124,bicycle|person,bicycle|person,1,1.0
004320,car,car,1,1.0
003610,person,person,1,1.0
004316,cat,cat,1,1.0
005271,bus,bus,1,1.0
000360,cow,cow,1,1.0
009604,dog,dog,1,1.0
002548,car,car,1,1.0
006278,train,train,1,1.0
001232,dog,dog,1,1.0
003985,bird,bird,1,1.0
002488,motorbike|person,motorbike|person,1,1.0
009547,bottle|person,bottle|person,1,1.0
001629,chair|person|sofa,person,0,0.8052631578947368
006358,car,car,1,1.0
004309,horse|person,horse|person,1,1.0
007711,aeroplane,aeroplane,1,1.0
008685,sheep,sheep,1,1.0
002299,cow,cow,1,1.0
006244,bird,bird,1,1.0
006528,boat,boat,1,1.0
006581,bicycle|car,bicycle|car,1,1.0
001335,car,bus|car|person,0,0.8052631578947368
006812,bird,bird|person,0,0.9
005139,horse|person,horse|person,1,1.0
004337,car,car,1,1.0
008170,person,person,1,1.0
005754,chair|person|potted plant|sofa|tv,person|sofa|tv,0,0.8052631578947368
009889,dog,dog,1,1.0
004373,bird,bird,1,1.0
007137,bicycle|person,bicycle|person,1,1.0
001022,car,car,1,1.0
002920,bicycle|bus,bicycle|bus|person,0,0.9
005048,bicycle,bicycle,1,1.0
003071,bottle,bottle,1,1.0
001098,cat,cat,1,1.0
005415,cat|person,dog|person,0,0.8052631578947368
001502,motorbike|person,motorbike|person,1,1.0
001058,car,car,1,1.0
008227,motorbike,motorbike,1,1.0
000004,car,car,1,1.0
004546,bottle,bottle,1,1.0
006331,car,car,1,1.0
004765,bicycle|person,bicycle|person,1,1.0
009450,cow,cow,1,1.0
006402,bottle,bottle,1,1.0
000853,dog,dog,1,1.0
007936,bird,bird,1,1.0
007730,bird,bird,1,1.0
009164,bottle|dining table|person,bottle|dining table|person|potted plant,0,0.9
003602,person,person,1,1.0
006413,bicycle|person,bicycle|motorbike|person,0,0.9
008270,car,car,1,1.0
006809,person,person,1,1.0
001318,bus,bus,1,1.0
001080,aeroplane|car,aeroplane,0,0.9
000497,motorbike|person,motorbike|person,1,1.0
003563,motorbike,motorbike|person,0,0.9
008021,motorbike,motorbike,1,1.0
002591,person,person,1,1.0
009352,cat|person,cat,0,0.9
007982,tv,chair|sofa,0,0.7157894736842105
001424,bus|person,bus|person,1,1.0
004214,motorbike|person,motorbike|person,1,1.0
008640,bird,bird,1,1.0
006195,bottle|person,bottle|person,1,1.0
003052,car|person,car|person,1,1.0
004861,bird,bird,1,1.0
008207,person,person,1,1.0
007444,person|sheep,person|sheep,1,1.0
008696,train,train,1,1.0
002788,chair|dining table|person,chair|dining table|person,1,1.0
000421,person|tv,person|tv,1,1.0
009740,car,car,1,1.0
008155,potted plant|sofa,sofa,0,0.9
004572,aeroplane,aeroplane,1,1.0
009104,bird,bird,1,1.0
001244,bottle|chair|person,bottle|chair|person,1,1.0
004914,boat,boat,1,1.0
006204,train,train,1,1.0
004709,person,person,1,1.0
000604,horse|person,horse|person,1,1.0
004964,chair|person|sofa,person|sofa,0,0.9
009857,motorbike|person,motorbike|person,1,1.0
000399,bicycle,bicycle,1,1.0
007623,horse|person,horse|person,1,1.0
007755,person,person,1,1.0
006040,person|tv,person|tv,1,1.0
005049,dining table|person,chair|dining table|person,0,0.9
008844,chair|person,chair|person,1,1.0
005449,person,person,1,1.0
007228,chair|dining table|person,chair|dining table|person,1,1.0
007934,bird,bird,1,1.0
007698,aeroplane,aeroplane,1,1.0
000907,boat|person,boat|person,1,1.0
001641,cow,cow,1,1.0
004696,dog,dog,1,1.0
002793,car|motorbike,car,0,0.9
000412,horse,horse,1,1.0
007850,boat,boat,1,1.0
002918,person,person,1,1.0
002016,person,dog|person,0,0.9
003718,car,car,1,1.0
004590,dining table|person,dining table|person,1,1.0
007941,person,person,1,1.0
000502,person,person|potted plant,0,0.9
007789,person,horse|person,0,0.9
005650,person,person,1,1.0
004864,motorbike|person,motorbike|person,1,1.0
003418,dog|person,dog|person|sofa,0,0.9
005904,car,car,1,1.0
005763,car|person,car|person,1,1.0
007788,boat,boat,1,1.0
008491,dog|person,dog|person,1,1.0
001601,dog,dog,1,1.0
006193,motorbike|person,motorbike|person,1,1.0
007357,boat,boat,1,1.0
009590,car|person,car|person,1,1.0
009257,bottle,bottle,1,1.0
002597,cat|dog,cat|dog,1,1.0
005560,bicycle|person,bicycle|person,1,1.0
002781,person,person,1,1.0
002223,bus|person,bus|car|person,0,0.9
002949,aeroplane,aeroplane,1,1.0
009936,bus,bus|person,0,0.9
008561,tv,tv,1,1.0
006014,boat,boat|person,0,0.9
008804,horse|person,horse|person,1,1.0
001919,car,car,1,1.0
001007,tv,tv,1,1.0
004560,car|motorbike,car,0,0.9
006138,train,train,1,1.0
009522,cat,cat,1,1.0
006144,cat|tv,cat|tv,1,1.0
007636,horse|person,horse|person,1,1.0
004629,horse|person,horse|person,1,1.0
001869,potted plant,potted plant,1,1.0
002752,sofa,sofa,1,1.0
008146,person,person,1,1.0
009909,cow,cow,1,1.0
001195,dog,dog,1,1.0
007012,potted plant,chair,0,0.8052631578947368
004128,chair|person,chair|person,1,1.0
003650,chair|person,chair|person,1,1.0
009742,dining table,bottle|dining table,0,0.9
006720,bicycle,bicycle,1,1.0
003777,train,train,1,1.0
003541,person,person,1,1.0
002498,person,bottle|person,0,0.9
005492,motorbike,motorbike,1,1.0
007583,dog|person|tv,dog|person|tv,1,1.0
003995,person,person,1,1.0
001969,person,person,1,1.0
004101,person|sofa,bicycle|person|sofa,0,0.9
005926,bottle|person|potted plant,bottle|person,0,0.9
003517,bus|car|person,bus|car|person,1,1.0
001096,bicycle|person,bicycle|person,1,1.0
009122,bus|car|person,bus|car|person,1,1.0
001634,boat,boat,1,1.0
004784,aeroplane,aeroplane,1,1.0
005198,horse,horse,1,1.0
002950,bottle|person,bottle|person,1,1.0
001005,car,car,1,1.0
006898,person,person,1,1.0
009640,cat,cat,1,1.0
002550,person,person,1,1.0
008330,bottle,bottle,1,1.0
002998,train,person|train,0,0.9
003799,boat,boat,1,1.0
002032,train,train,1,1.0
008906,cat,car|cat,0,0.9
003888,dog,dog,1,1.0
005392,aeroplane|person,aeroplane|person,1,1.0
005294,bottle,bottle,1,1.0
007693,car,car,1,1.0
008950,aeroplane,aeroplane,1,1.0
005459,person,person,1,1.0
005937,dog|person|potted plant|sofa,dog|person|potted plant|sofa,1,1.0
009430,car|person,car|person,1,1.0
009534,bicycle|person,bicycle|person,1,1.0
001737,motorbike,motorbike,1,1.0
009941,person,person,1,1.0
000922,person|train,person|train,1,1.0
002162,cat,cat,1,1.0
005356,cat|person,cat|person,1,1.0
007871,person,bottle|person,0,0.9
006199,bicycle|person,bicycle|person,1,1.0
003209,aeroplane,aeroplane,1,1.0
005364,bird,bird,1,1.0
003884,person,chair|person,0,0.9
008347,chair|sofa|tv,sofa|tv,0,0.9
000757,car,car,1,1.0
008455,motorbike|person,motorbike|person,1,1.0
007918,bicycle,bicycle,1,1.0
000642,chair|person,chair|person,1,1.0
004731,car|person|train,person|train,0,0.9
009014,dog|person,dog|person,1,1.0
002797,motorbike|person,motorbike|person,1,1.0
004582,sheep,sheep,1,1.0
008845,motorbike|person,motorbike|person,1,1.0
005776,dog,dog,1,1.0
008396,person,person|sofa,0,0.9
004930,bicycle|person,bicycle|person,1,1.0
004730,bird,bird,1,1.0
006843,person|potted plant,person|potted plant,1,1.0
007561,sofa,sofa,1,1.0
005386,person,person,1,1.0
002144,bird,bird|person,0,0.9
005809,bus|car|person,bus|car|person,1,1.0
008689,motorbike|person,motorbike|person,1,1.0
004118,bottle|person,bottle|dining table|person,0,0.9
001340,chair|dog|person,dog|person,0,0.9
000578,person,person,1,1.0
