filename,labels_gt,labels,pass,score
COCO_val2014_000000466229.jpg,dog|person|tv,dog|person,0,0.975
COCO_val2014_000000427823.jpg,bottle|bowl|chair|cup|dining table|person|wine glass,chair|cup|dining table|fork|person|wine glass,0,0.9259493670886076
COCO_val2014_000000356968.jpg,horse,horse,1,1.0
COCO_val2014_000000318361.jpg,chair|dining table|microwave|oven|person|potted plant|refrigerator,chair|dining table|microwave|oven|refrigerator,0,0.9503164556962025
COCO_val2014_000000217872.jpg,person|snowboard,person|snowboard,1,1.0
COCO_val2014_000000339469.jpg,fire hydrant,fire hydrant,1,1.0
COCO_val2014_000000266376.jpg,baseball bat|person,baseball bat|baseball glove|person,0,0.975
COCO_val2014_000000100138.jpg,motorcycle,motorcycle,1,1.0
COCO_val2014_000000420916.jpg,backpack|bench|person,backpack|bench|person,1,1.0
COCO_val2014_000000411872.jpg,bed|chair|couch,bed|chair|vase,0,0.9503164556962025
COCO_val2014_000000519132.jpg,teddy bear,teddy bear,1,1.0
COCO_val2014_000000283097.jpg,bench|person|suitcase,backpack|person|suitcase,0,0.9503164556962025
COCO_val2014_000000287828.jpg,person|surfboard,person|surfboard,1,1.0
COCO_val2014_000000330248.jpg,backpack|person,backpack|person|skis,0,0.975
COCO_val2014_000000370591.jpg,cake|chair|dining table|fork|knife|person|spoon|wine glass,cake|chair|dining table|knife|person|tv,0,0.9018987341772152
COCO_val2014_000000375769.jpg,bicycle|car|chair|cup|dining table|hot dog|person|umbrella,bicycle|car|chair|cup|dining table|person|umbrella,0,0.975
COCO_val2014_000000202797.jpg,book|chair|clock|dining table|suitcase,book|chair|clock|dining table|mouse|potted plant,0,0.9259493670886076
COCO_val2014_000000374249.jpg,couch|potted plant|tv|vase,chair|couch|potted plant|tv|vase,0,0.975
COCO_val2014_000000574692.jpg,bottle|orange|person,orange|person,0,0.975
COCO_val2014_000000047687.jpg,motorcycle|person,motorcycle|person,1,1.0
COCO_val2014_000000539874.jpg,person|tie,person|tie,1,1.0
COCO_val2014_000000371330.jpg,airplane|backpack|handbag|person|suitcase|truck,airplane|backpack|handbag|person|suitcase|truck,1,1.0
COCO_val2014_000000521593.jpg,zebra,zebra,1,1.0
COCO_val2014_000000128842.jpg,oven|sink,cup|oven|refrigerator|sink,0,0.9503164556962025
COCO_val2014_000000456236.jpg,broccoli|wine glass,broccoli|dining table|fork|spoon|wine glass,0,0.9259493670886076
COCO_val2014_000000363875.jpg,bus|motorcycle|person,motorcycle|person,0,0.975
COCO_val2014_000000292488.jpg,cell phone|person,cell phone|person,1,1.0
COCO_val2014_000000314125.jpg,bottle|chair|dining table|fork|pizza|spoon,bottle|broccoli|chair|dining table|fork|knife|pizza,0,0.9259493670886076
COCO_val2014_000000430096.jpg,skateboard,bench|skateboard,0,0.975
COCO_val2014_000000153072.jpg,car|kite|person,kite|person,0,0.975
COCO_val2014_000000429170.jpg,person|surfboard,person|surfboard,1,1.0
COCO_val2014_000000060448.jpg,bed|person|suitcase,bed|person|tv,0,0.9503164556962025
COCO_val2014_000000213054.jpg,person|scissors,scissors,0,0.975
COCO_val2014_000000393547.jpg,cat|couch,cat,0,0.975
COCO_val2014_000000096427.jpg,person|tennis racket,chair|person|tennis racket,0,0.975
COCO_val2014_000000283217.jpg,boat|person|umbrella,chair|handbag|person|umbrella,0,0.9259493670886076
COCO_val2014_000000091406.jpg,book|chair|dining table|knife|person|pizza|tv,chair|cup|dining table|person|pizza|tv,0,0.9259493670886076
COCO_val2014_000000275175.jpg,bowl|broccoli|knife,bowl|broccoli|carrot|dining table|knife,0,0.9503164556962025
COCO_val2014_000000520787.jpg,knife|pizza,knife|pizza,1,1.0
COCO_val2014_000000200471.jpg,person|sports ball|tennis racket,person|sports ball|tennis racket,1,1.0
COCO_val2014_000000294855.jpg,bottle|suitcase,suitcase,0,0.975
COCO_val2014_000000493544.jpg,handbag|person|skis,person|skis,0,0.975
COCO_val2014_000000010995.jpg,bed,bed,1,1.0
COCO_val2014_000000494473.jpg,stop sign,stop sign,1,1.0
COCO_val2014_000000520812.jpg,sheep,sheep,1,1.0
COCO_val2014_000000522622.jpg,person|sports ball|umbrella,car|person|umbrella,0,0.9503164556962025
COCO_val2014_000000516902.jpg,person|sports ball|tennis racket,person|sports ball|tennis racket,1,1.0
COCO_val2014_000000218424.jpg,zebra,zebra,1,1.0
COCO_val2014_000000303908.jpg,bench|boat|car,bench|boat,0,0.975
COCO_val2014_000000367310.jpg,banana|horse|person|sheep,banana|horse|person,0,0.975
COCO_val2014_000000009707.jpg,bird|chair|umbrella,bird|chair|umbrella,1,1.0
COCO_val2014_000000382374.jpg,elephant,elephant,1,1.0
COCO_val2014_000000484229.jpg,bicycle|handbag|person|umbrella,handbag|person|traffic light|umbrella,0,0.9503164556962025
COCO_val2014_000000356490.jpg,person|surfboard,person|surfboard,1,1.0
COCO_val2014_000000469294.jpg,orange,orange,1,1.0
COCO_val2014_000000300863.jpg,person|skateboard,bench|person|skateboard,0,0.975
COCO_val2014_000000322222.jpg,person|sports ball|tennis racket,person|sports ball|tennis racket,1,1.0
COCO_val2014_000000419971.jpg,sink|toilet,sink|toilet,1,1.0
COCO_val2014_000000467142.jpg,airplane,airplane,1,1.0
COCO_val2014_000000174457.jpg,bear,bear,1,1.0
COCO_val2014_000000036226.jpg,chair|person|sports ball|tennis racket|tv,person|sports ball|tennis racket,0,0.9503164556962025
COCO_val2014_000000532390.jpg,airplane|car|person|truck,airplane|person|truck,0,0.975
COCO_val2014_000000369533.jpg,bird|kite|person|surfboard,bird|kite|person,0,0.975
COCO_val2014_000000537005.jpg,car|parking meter,car|parking meter,1,1.0
COCO_val2014_000000146813.jpg,bed,bed,1,1.0
COCO_val2014_000000042805.jpg,motorcycle|person|umbrella,bicycle|chair|motorcycle|person|umbrella,0,0.9503164556962025
COCO_val2014_000000359492.jpg,kite|person,kite|person,1,1.0
COCO_val2014_000000003335.jpg,toilet,toilet,1,1.0
COCO_val2014_000000573320.jpg,book|chair|person|remote,book|chair|couch|person|remote,0,0.975
COCO_val2014_000000463670.jpg,dog|teddy bear,dog,0,0.975
COCO_val2014_000000018291.jpg,book|vase,book|potted plant|vase,0,0.975
COCO_val2014_000000134940.jpg,kite|person,kite|person,1,1.0
COCO_val2014_000000458781.jpg,bicycle|cell phone|keyboard|laptop|person|tv,laptop|person|tv,0,0.9259493670886076
COCO_val2014_000000405894.jpg,horse|person,horse|person,1,1.0
COCO_val2014_000000390731.jpg,book|cake|dining table|knife|person,book|cake|dining table|knife|person|tv,0,0.975
COCO_val2014_000000179578.jpg,backpack|frisbee|person|umbrella,frisbee|person,0,0.9503164556962025
COCO_val2014_000000157269.jpg,bus|car|handbag|person|traffic light,bottle|bus|handbag|person|traffic light,0,0.9503164556962025
COCO_val2014_000000519338.jpg,train,train,1,1.0
COCO_val2014_000000419604.jpg,bear,bear,1,1.0
COCO_val2014_000000313093.jpg,motorcycle|person,motorcycle|person,1,1.0
COCO_val2014_000000057878.jpg,bottle|chair|couch|cup|dining table|fork|knife|person|spoon|vase|wine glass,bottle|chair|cup|dining table|fork|knife|person|pizza|wine glass,0,0.9018987341772152
COCO_val2014_000000280107.jpg,person|surfboard,person|surfboard,1,1.0
COCO_val2014_000000446301.jpg,person|sports ball|tennis racket,person|sports ball|tennis racket,1,1.0
COCO_val2014_000000549136.jpg,teddy bear,teddy bear,1,1.0
COCO_val2014_000000369045.jpg,clock|person,clock|person,1,1.0
COCO_val2014_000000098187.jpg,kite|person,kite|person,1,1.0
COCO_val2014_000000203734.jpg,bench|bottle|car|person|pizza,bench|car|dining table|person|pizza,0,0.9503164556962025
COCO_val2014_000000213951.jpg,horse,horse,1,1.0
COCO_val2014_000000115765.jpg,backpack|handbag|person|umbrella,backpack|handbag|person|umbrella,1,1.0
COCO_val2014_000000092115.jpg,bicycle|chair|train,train,0,0.9503164556962025
COCO_val2014_000000507436.jpg,donut|person,donut|person,1,1.0
COCO_val2014_000000568367.jpg,cell phone|dining table,cell phone,0,0.975
COCO_val2014_000000084664.jpg,bowl|dining table|fork|spoon,bowl|cup|dining table|fork|knife|sandwich|spoon,0,0.9259493670886076
COCO_val2014_000000018654.jpg,horse|person,horse|person,1,1.0
COCO_val2014_000000489605.jpg,bowl|broccoli,bowl|broccoli|carrot|dining table,0,0.9503164556962025
COCO_val2014_000000199215.jpg,bench|handbag|person|truck,bench|chair|person|umbrella,0,0.9018987341772152
COCO_val2014_000000244317.jpg,donut|person|sandwich,donut|person|sandwich,1,1.0
COCO_val2014_000000236189.jpg,frisbee|person,frisbee|person,1,1.0
COCO_val2014_000000315610.jpg,airplane,airplane,1,1.0
COCO_val2014_000000548942.jpg,cell phone|person,cell phone|person,1,1.0
COCO_val2014_000000091520.jpg,car|giraffe,car|giraffe,1,1.0
COCO_val2014_000000257853.jpg,bed|chair,bed|chair,1,1.0
COCO_val2014_000000068434.jpg,vase,vase,1,1.0
COCO_val2014_000000078056.jpg,car,,0,0.975
COCO_val2014_000000400048.jpg,person|tie,handbag|person,0,0.9503164556962025
COCO_val2014_000000571598.jpg,person|remote|tie,cell phone|person|tie,0,0.9503164556962025
COCO_val2014_000000548164.jpg,clock|person|suitcase|train,clock|person|train,0,0.975
COCO_val2014_000000232618.jpg,elephant,elephant,1,1.0
COCO_val2014_000000310998.jpg,person|snowboard,person|snowboard,1,1.0
COCO_val2014_000000321516.jpg,bus|car|motorcycle|person|traffic light|truck,bus|car|person|truck,0,0.9503164556962025
COCO_val2014_000000136841.jpg,bottle|person,bottle|cell phone|person,0,0.975
COCO_val2014_000000457575.jpg,dog|frisbee|person,dog|person,0,0.975
COCO_val2014_000000443772.jpg,backpack|book|chair|cup|dining table|handbag|person|pizza|tv,chair|cup|dining table|handbag|keyboard|person|pizza|tv,0,0.9259493670886076
COCO_val2014_000000280007.jpg,clock,clock,1,1.0
COCO_val2014_000000578632.jpg,car|cat,car|cat,1,1.0
COCO_val2014_000000055768.jpg,bus|person|truck,bus,0,0.9503164556962025
COCO_val2014_000000295308.jpg,bicycle|person|skateboard,bench|bicycle|person|skateboard,0,0.975
COCO_val2014_000000447088.jpg,baseball bat|person,baseball bat|baseball glove|person,0,0.975
COCO_val2014_000000381031.jpg,apple|bottle|cup|dining table|donut|microwave|spoon,apple|bottle|bowl|cup|dining table|donut|spoon,0,0.9503164556962025
COCO_val2014_000000040016.jpg,person|skis,person|skis,1,1.0
COCO_val2014_000000389933.jpg,couch|dog,couch|dog,1,1.0
COCO_val2014_000000217886.jpg,bus|car|parking meter|person|traffic light|truck,bottle|car|fire hydrant|truck,0,0.854746835443038
COCO_val2014_000000252701.jpg,person|surfboard,person|surfboard,1,1.0
COCO_val2014_000000199553.jpg,backpack|person|skis,backpack|person|skis,1,1.0
COCO_val2014_000000159662.jpg,person|tennis racket,chair|person|tennis racket,0,0.975
COCO_val2014_000000353836.jpg,bicycle|bottle|car|cell phone|person|truck,car|chair|person|truck,0,0.9018987341772152
COCO_val2014_000000108056.jpg,person|skateboard,person|skateboard,1,1.0
COCO_val2014_000000574810.jpg,cat,cat,1,1.0
COCO_val2014_000000128992.jpg,bench|train,person|train,0,0.9503164556962025
COCO_val2014_000000192091.jpg,bird|person|surfboard,bird|person,0,0.975
COCO_val2014_000000426687.jpg,elephant,elephant,1,1.0
COCO_val2014_000000050239.jpg,banana,apple|banana|person,0,0.9503164556962025
COCO_val2014_000000218997.jpg,baseball bat|person|sports ball,baseball bat|baseball glove|person|sports ball,0,0.975
COCO_val2014_000000521052.jpg,car|truck,car|truck,1,1.0
COCO_val2014_000000340594.jpg,bowl|chair|cup|dining table|fork|person|potted plant|spoon|vase,bowl|car|chair|cup|dining table|fork|knife|person|potted plant|spoon,0,0.9259493670886076
COCO_val2014_000000558642.jpg,bowl|cake|cup|dining table|spoon,bowl|cake|cup|dining table|spoon,1,1.0
COCO_val2014_000000163361.jpg,airplane,airplane,1,1.0
COCO_val2014_000000070336.jpg,car|fire hydrant,,0,0.9503164556962025
COCO_val2014_000000268247.jpg,cup|person|vase,cup,0,0.9503164556962025
COCO_val2014_000000350467.jpg,chair|person|umbrella,person|umbrella,0,0.975
COCO_val2014_000000060102.jpg,person|sports ball,person|sports ball,1,1.0
COCO_val2014_000000155465.jpg,bottle|cup|dining table|fork|person|sandwich|wine glass,bottle|dining table|fork|knife|person|wine glass,0,0.9259493670886076
COCO_val2014_000000036012.jpg,bus|truck,bus|person,0,0.9503164556962025
COCO_val2014_000000354061.jpg,bird,bird,1,1.0
COCO_val2014_000000478979.jpg,vase,vase,1,1.0
COCO_val2014_000000189820.jpg,book|chair|cup|keyboard|mouse|tv,book|bottle|chair|keyboard|laptop|mouse|tv,0,0.9259493670886076
COCO_val2014_000000264191.jpg,toilet,sink,0,0.9503164556962025
COCO_val2014_000000365724.jpg,baseball bat|baseball glove|bench|chair|cup|person,baseball bat|baseball glove|chair|person|sports ball,0,0.9259493670886076
COCO_val2014_000000144058.jpg,bird|boat,boat,0,0.975
COCO_val2014_000000465537.jpg,bicycle|car|parking meter,car|parking meter,0,0.975
COCO_val2014_000000179415.jpg,airplane|car|cell phone|chair|laptop|person|truck,laptop|person|truck,0,0.9018987341772152
COCO_val2014_000000022623.jpg,cell phone,remote,0,0.9503164556962025
COCO_val2014_000000274416.jpg,potted plant|vase,vase,0,0.975
COCO_val2014_000000301827.jpg,bottle|chair|dining table|oven|sink,book|bottle|chair|microwave|oven|refrigerator,0,0.8781645569620253
COCO_val2014_000000064961.jpg,bench|car|chair|umbrella,car|umbrella,0,0.9503164556962025
COCO_val2014_000000224020.jpg,dining table|donut|person,dining table|donut|person,1,1.0
COCO_val2014_000000051628.jpg,bed|book|chair|clock|person|tv,book|chair|clock|couch|person|remote|tv,0,0.9259493670886076
COCO_val2014_000000376442.jpg,teddy bear|toilet,teddy bear|toilet,1,1.0
COCO_val2014_000000187680.jpg,airplane,airplane,1,1.0
COCO_val2014_000000308339.jpg,bed|laptop|person,bed|laptop|person,1,1.0
COCO_val2014_000000133999.jpg,bus|car|person,bus|car|person,1,1.0
COCO_val2014_000000499198.jpg,person|surfboard,person|surfboard,1,1.0
COCO_val2014_000000270402.jpg,elephant,elephant,1,1.0
COCO_val2014_000000392260.jpg,zebra,zebra,1,1.0
COCO_val2014_000000328730.jpg,person|tie|wine glass,cup|person|tie,0,0.9503164556962025
COCO_val2014_000000170181.jpg,backpack|person|skis|snowboard,backpack|person|skis|snowboard,1,1.0
COCO_val2014_000000544975.jpg,giraffe|zebra,giraffe|zebra,1,1.0
COCO_val2014_000000430420.jpg,sink|toilet,sink,0,0.975
COCO_val2014_000000345275.jpg,traffic light,,0,0.975
COCO_val2014_000000109939.jpg,bus|car|person,bus|car|person|traffic light,0,0.975
COCO_val2014_000000516414.jpg,boat|car|person,boat|person,0,0.975
COCO_val2014_000000259853.jpg,bowl|cake|cup|dining table|person|spoon|tie|wine glass,cake|cup|dining table|fork|knife|person|spoon|tie|wine glass,0,0.9259493670886076
COCO_val2014_000000179793.jpg,hair dryer|person,person|remote,0,0.9503164556962025
COCO_val2014_000000539478.jpg,giraffe,giraffe,1,1.0
COCO_val2014_000000515820.jpg,bench|clock|person|tv,clock,0,0.9259493670886076
COCO_val2014_000000097958.jpg,car|hot dog|person,car|hot dog|person|sandwich,0,0.975
COCO_val2014_000000259976.jpg,donut,donut,1,1.0
COCO_val2014_000000253452.jpg,cake|carrot|cup|dining table|donut|fork|knife|spoon,cup|dining table|spoon,0,0.8781645569620253
COCO_val2014_000000563185.jpg,sink|toilet,toilet,0,0.975
COCO_val2014_000000027610.jpg,bicycle|cell phone|person,backpack|cell phone|chair|handbag|person|suitcase,0,0.8781645569620253
COCO_val2014_000000177861.jpg,backpack|bicycle|car|chair|dining table|handbag|person|umbrella,car|clock|handbag|person|umbrella,0,0.8781645569620253
COCO_val2014_000000462845.jpg,person|sports ball|tennis racket,chair|person|sports ball|tennis racket,0,0.975
COCO_val2014_000000544094.jpg,bench|parking meter,bench|parking meter,1,1.0
COCO_val2014_000000049810.jpg,bench|cat,cat,0,0.975
COCO_val2014_000000283498.jpg,airplane|car|person|truck,airplane|car|truck,0,0.975
COCO_val2014_000000294484.jpg,giraffe|person,giraffe,0,0.975
COCO_val2014_000000288860.jpg,elephant|person,elephant|person,1,1.0
COCO_val2014_000000408859.jpg,bottle|person|sink|toilet,sink|toilet,0,0.9503164556962025
COCO_val2014_000000100604.jpg,chair|dining table|potted plant|teddy bear,dining table|teddy bear,0,0.9503164556962025
COCO_val2014_000000171500.jpg,stop sign|truck,truck,0,0.975
COCO_val2014_000000294595.jpg,cup|microwave|oven|refrigerator|sink|spoon,microwave|oven|refrigerator|sink,0,0.9503164556962025
COCO_val2014_000000019663.jpg,person|sports ball|tennis racket,person|sports ball|tennis racket,1,1.0
COCO_val2014_000000051429.jpg,banana|bird,banana,0,0.975
COCO_val2014_000000544471.jpg,cell phone|chair|laptop|person|tie,chair|cup|dining table|laptop|person|tie,0,0.9259493670886076
COCO_val2014_000000117028.jpg,person|skateboard,person|skateboard,1,1.0
COCO_val2014_000000000395.jpg,cell phone|person,cell phone|person,1,1.0
COCO_val2014_000000573105.jpg,car|suitcase,car|suitcase,1,1.0
COCO_val2014_000000355776.jpg,cup|person|sink|toothbrush,person,0,0.9259493670886076
COCO_val2014_000000089445.jpg,cup|dining table|knife|person|sandwich,dining table|fork|knife|person|sandwich,0,0.9503164556962025
COCO_val2014_000000365685.jpg,cup|dining table|handbag|hot dog|person|tv,cup|hot dog|person|remote|tv,0,0.9259493670886076
COCO_val2014_000000375087.jpg,bird,bird,1,1.0
COCO_val2014_000000327149.jpg,fire hydrant,fire hydrant,1,1.0
COCO_val2014_000000342762.jpg,baseball bat|baseball glove|person,baseball bat|baseball glove|person,1,1.0
COCO_val2014_000000561042.jpg,person|surfboard,person|surfboard,1,1.0
COCO_val2014_000000198043.jpg,skateboard|surfboard,skateboard|surfboard,1,1.0
COCO_val2014_000000192755.jpg,bus,,0,0.975
COCO_val2014_000000362951.jpg,person|pizza,pizza,0,0.975
COCO_val2014_000000184030.jpg,person|surfboard,boat|person|surfboard,0,0.975
COCO_val2014_000000319283.jpg,fork|knife|pizza,dining table|fork|knife|pizza,0,0.975
COCO_val2014_000000512564.jpg,bus|car|person|traffic light|truck,bus|car|person|traffic light,0,0.975
COCO_val2014_000000522566.jpg,car|surfboard|truck,car|surfboard|truck,1,1.0
COCO_val2014_000000154173.jpg,elephant,elephant,1,1.0
COCO_val2014_000000414882.jpg,car|motorcycle|parking meter,car|parking meter,0,0.975
COCO_val2014_000000074629.jpg,horse|person,bench|horse|person|tie,0,0.9503164556962025
COCO_val2014_000000453755.jpg,bottle|bowl|chair|fork|knife|potted plant|refrigerator|spoon|wine glass,bottle|bowl|chair|cup|dining table|knife|potted plant|refrigerator|sink|spoon|vase|wine glass,0,0.8781645569620253
COCO_val2014_000000574804.jpg,bench|person|skis|snowboard,bench|person|skateboard|skis,0,0.9503164556962025
COCO_val2014_000000247790.jpg,bowl|chair|cup|dining table|handbag|person|vase|wine glass,bottle|bowl|chair|dining table|person|vase,0,0.9018987341772152
COCO_val2014_000000199669.jpg,orange,orange,1,1.0
COCO_val2014_000000322353.jpg,bottle|bowl|cat|fork|potted plant|scissors|sink|spoon,bottle|bowl|cat|sink,0,0.9018987341772152
COCO_val2014_000000270215.jpg,person|skateboard,person|skateboard,1,1.0
COCO_val2014_000000399284.jpg,person|surfboard,person|surfboard,1,1.0
COCO_val2014_000000131108.jpg,car|person,car,0,0.975
COCO_val2014_000000312586.jpg,bear,bear,1,1.0
COCO_val2014_000000560463.jpg,person|tennis racket,person|tennis racket,1,1.0
COCO_val2014_000000041300.jpg,train,train,1,1.0
COCO_val2014_000000173117.jpg,baseball bat|person,baseball bat|person,1,1.0
COCO_val2014_000000439143.jpg,book|bottle|dining table|suitcase|tv|vase,book|bottle|chair|tv,0,0.9018987341772152
COCO_val2014_000000327047.jpg,book|bottle|bowl|cup|knife|oven|potted plant|scissors|sink|toaster|wine glass,bottle|bowl|cup|oven|sink|wine glass,0,0.8781645569620253
COCO_val2014_000000201120.jpg,dining table|scissors,refrigerator|scissors,0,0.9503164556962025
COCO_val2014_000000409364.jpg,person|skateboard,person|skateboard,1,1.0
COCO_val2014_000000360902.jpg,bowl|dining table|sandwich,bowl|cup|dining table|sandwich,0,0.975
COCO_val2014_000000261346.jpg,person|sports ball|tennis racket,person|sports ball|tennis racket,1,1.0
COCO_val2014_000000048153.jpg,bench|person,person,0,0.975
COCO_val2014_000000385377.jpg,bottle|dining table|person|wine glass,bottle|dining table|person|wine glass,1,1.0
COCO_val2014_000000221869.jpg,potted plant|toilet|vase,potted plant|sink|toilet,0,0.9503164556962025
COCO_val2014_000000185712.jpg,clock,clock,1,1.0
COCO_val2014_000000426070.jpg,backpack|couch|dining table|person|remote,book|couch|person|potted plant|remote,0,0.9018987341772152
COCO_val2014_000000349090.jpg,cell phone|person|tie,cell phone|person|tie,1,1.0
COCO_val2014_000000441553.jpg,handbag|person|traffic light|train,person|traffic light|train,0,0.975
COCO_val2014_000000157938.jpg,person|sports ball|tennis racket,person|sports ball|tennis racket,1,1.0
COCO_val2014_000000119414.jpg,apple|cake|fork,apple|cake|fork,1,1.0
COCO_val2014_000000505562.jpg,kite|person,kite|person,1,1.0
COCO_val2014_000000483475.jpg,airplane|person,airplane|person,1,1.0
COCO_val2014_000000344410.jpg,frisbee|person|umbrella,bench|frisbee|person,0,0.9503164556962025
COCO_val2014_000000300479.jpg,train,person|train,0,0.975
COCO_val2014_000000213843.jpg,cake|cup|knife,cup,0,0.9503164556962025
COCO_val2014_000000385856.jpg,dog,dog,1,1.0
COCO_val2014_000000552654.jpg,person|snowboard,person|snowboard,1,1.0
COCO_val2014_000000241717.jpg,car|kite|person|stop sign|truck,car|kite|person,0,0.9503164556962025
COCO_val2014_000000169936.jpg,airplane,airplane,1,1.0
COCO_val2014_000000347453.jpg,bench|bus|person|traffic light,bus|traffic light|truck,0,0.9259493670886076
COCO_val2014_000000200234.jpg,bench|dining table|frisbee|person|truck,bench|person,0,0.9259493670886076
COCO_val2014_000000491765.jpg,orange,cup|orange|sandwich,0,0.9503164556962025
COCO_val2014_000000269932.jpg,chair|horse,chair|horse,1,1.0
COCO_val2014_000000013357.jpg,bottle|laptop|person,chair|laptop|person,0,0.9503164556962025
COCO_val2014_000000181030.jpg,cup|fork|hot dog|spoon,bowl|carrot|cup|dining table|fork|knife|spoon,0,0.8781645569620253
COCO_val2014_000000161873.jpg,car|giraffe,car|giraffe,1,1.0
COCO_val2014_000000027946.jpg,bus|car|person,bus|car|person,1,1.0
COCO_val2014_000000304819.jpg,cat|tv,cat|tv,1,1.0
COCO_val2014_000000282768.jpg,dog|person|skateboard,dog|person|skateboard,1,1.0
COCO_val2014_000000373519.jpg,bird,bird|stop sign,0,0.975
COCO_val2014_000000248793.jpg,bird|clock|person,bird|clock|person,1,1.0
COCO_val2014_000000064307.jpg,bowl|cup|dining table|fork|knife|sandwich,bowl|cup|dining table|fork|sandwich,0,0.975
COCO_val2014_000000557329.jpg,bird,bird,1,1.0
COCO_val2014_000000414664.jpg,horse,horse,1,1.0
COCO_val2014_000000396317.jpg,zebra,zebra,1,1.0
COCO_val2014_000000207763.jpg,backpack|frisbee|person,baseball glove|frisbee|person,0,0.9503164556962025
COCO_val2014_000000356967.jpg,bench|elephant|person,elephant|person,0,0.975
COCO_val2014_000000454457.jpg,person|skateboard,person|skateboard,1,1.0
COCO_val2014_000000271977.jpg,pizza,pizza,1,1.0
COCO_val2014_000000222317.jpg,couch|dog|remote,couch|dog,0,0.975
COCO_val2014_000000471691.jpg,vase,vase,1,1.0
COCO_val2014_000000057387.jpg,chair|person|sports ball|tennis racket,chair|person|sports ball|tennis racket,1,1.0
COCO_val2014_000000161047.jpg,bottle|chair|cup|dining table|microwave|oven|sink,chair|cup|dining table|microwave|oven|sink|toaster,0,0.9503164556962025
COCO_val2014_000000229948.jpg,horse|person|tie|truck,horse|person|truck,0,0.975
COCO_val2014_000000089099.jpg,bottle|bowl|knife|person|sink,bottle|bowl|cup|oven|person|refrigerator|sink,0,0.9018987341772152
COCO_val2014_000000486194.jpg,person|umbrella,handbag|person|umbrella,0,0.975
COCO_val2014_000000542163.jpg,person|surfboard,person|surfboard,1,1.0
COCO_val2014_000000493424.jpg,cell phone|person,cell phone|person,1,1.0
COCO_val2014_000000023380.jpg,truck,car,0,0.9503164556962025
COCO_val2014_000000522106.jpg,boat|dog|person,dog|person,0,0.975
COCO_val2014_000000223816.jpg,cow,cow,1,1.0
COCO_val2014_000000526044.jpg,cow,cow,1,1.0
COCO_val2014_000000370697.jpg,sink,sink,1,1.0
COCO_val2014_000000283928.jpg,broccoli|person,broccoli,0,0.975
COCO_val2014_000000570810.jpg,handbag|person|suitcase,backpack|handbag|person|suitcase,0,0.975
COCO_val2014_000000100896.jpg,motorcycle|person,motorcycle|person,1,1.0
COCO_val2014_000000411184.jpg,car|truck,boat|car,0,0.9503164556962025
COCO_val2014_000000356125.jpg,elephant|person,elephant|person,1,1.0
COCO_val2014_000000573709.jpg,boat,boat,1,1.0
